source,target,distance_meters,travel_time_seconds
426962404,427593220,92.84438252266138,16.711988854079046
426962404,427593378,105.50579950816936,18.991043911470484
426962404,427593358,35.07118247952169,6.3128128463139035
426962404,10008065414,35.336879765902864,6.360638357862515
426962406,426962411,37.216263709598934,6.698927467727808
426962406,11006982242,121.54933815455216,21.878880867819387
426962406,426962401,15.374114296260073,2.767340573326813
426962406,9190087428,37.37892482442054,6.728206468395697
426962409,427593359,48.137563627390904,8.664761452930362
426962409,251361752,94.9734708617353,6.947791879083096
426962411,426962426,63.84392904198179,11.491907227556721
426962411,426962419,57.05257391128529,10.269463304031353
426962411,426962406,37.216263709598934,6.698927467727808
426962411,426962401,41.17083157114073,7.410749682805331
426962417,461754771,23.74059230990384,4.273306615782691
426962417,461754684,19.025841623829773,3.4246514922893594
426962417,461754742,10.42429091869255,1.876372365364659
426962419,426962411,57.05257391128529,10.269463304031353
426962419,426962426,25.99220906161611,2.0701759429605753
426962419,427593250,36.8582302925289,2.935611262236815
426962419,10063063245,12.278690846546993,2.2101643523784587
426962426,426962411,63.84392904198179,11.491907227556721
426962426,9786116672,3.228661315899049,0.25715001631054374
426962426,426962419,25.99220906161611,2.0701759429605753
426962426,11393834515,100.45207062164971,7.673958784181029
426962427,427593299,115.44595367313947,9.19481046954208
426962427,576096994,62.19852897243195,4.478294086015101
426962428,576100603,79.75324977330368,5.742233983677865
426962428,10079431098,55.22040178791029,3.975868928729541
426962428,1289821760,76.33527365524887,6.079800556612741
426962428,427593124,76.31384124730485,6.078093550670298
426962429,427593090,54.88932190425767,4.37171590387893
426962429,610333339,58.64311615362185,4.670690667102625
426962429,10079431074,62.605608504003705,4.986287402973747
426962433,461539041,36.43977500505082,2.902282965004048
426962433,426962446,256.8132801084923,20.454155052888765
426962434,12696115721,7.113140604345517,1.280365308782193
426962434,12696115722,6.677408764744802,0.5318290166610904
426962435,461539053,67.39710073418382,12.131478132153088
426962435,461539066,96.49847843707745,7.685719521537142
426962435,461539150,83.47093364269793,6.648127458267977
426962437,461539126,106.81030635978458,19.225855144761223
426962437,461539071,45.870145772685966,3.6533744420723333
426962438,461539076,53.654574269473834,9.65782336850529
426962438,426962442,205.49969456030064,16.367232310112442
426962442,461539041,52.07112000120599,9.372801600217079
426962442,426962433,64.02936399888395,5.0996838583181905
426962446,461539043,64.74982807421591,5.157065952813656
426962446,461539058,102.46980012353006,8.161311514263456
426962446,426962433,256.8132801084923,20.454155052888765
427531036,427593281,75.25357905349432,5.505181612041723
427531036,427593082,50.436467744441956,3.853055216236687
427531037,427531038,107.09552507263083,7.834581727238447
427531037,456036777,142.9306858939304,8.575841153635823
427531038,456036164,34.031715183183756,2.4895928540425336
427531038,456036158,132.95858353805937,23.932545036850684
427531040,456036788,42.21533809715798,2.532920285829479
427531040,10063594251,42.86818162482517,2.57209089748951
427531040,456036790,80.262690732415,6.392603686652522
427531043,461755021,8.249343534903964,0.49496061209423786
427531043,427593390,100.92923124342113,18.1672616238158
427531043,11096782355,21.194307056641676,1.2716584233985007
427531047,9994578624,28.903735483504967,2.2080786731088407
427531048,427593389,67.5184689762251,6.076662207860259
427531048,427593332,55.132259392903876,4.961903345361349
427531049,429286745,41.039086680804246,7.387035602544764
427531049,427531050,32.29407042809172,2.9064663385282548
427531049,427593405,122.69940709244146,11.042946638319732
427531050,461754889,48.81136150542562,4.3930225354883055
427531050,427531049,32.29407042809172,2.9064663385282548
427531050,427593211,24.626730649544385,2.2164057584589942
427531052,6197308207,31.08473820524507,2.4757756092673064
427531052,10063059354,54.63092570387421,9.833566626697358
427531052,10063059353,100.83845970422749,8.031381746354402
427531053,5353889632,44.17233431328776,3.518150520527344
427531053,10063059353,34.67580103634395,2.7617894630716417
427531053,427593212,43.78712584282154,3.9408413258539383
427531054,456029909,47.03813949937138,3.593442539998142
427531054,427531036,23.412585416943948,1.7127495641914074
427531060,427593367,40.82444957814009,7.348400924065216
427531060,6197308210,44.20736876132812,7.957326377039061
427531060,427593283,62.41613292819163,11.234903927074493
427531068,10063594267,23.11408273715344,4.160534892687619
427531068,429286731,118.12464304656653,21.262435748381975
427531068,429286730,64.2570900817812,11.566276214720615
427531069,456036833,5.770972684573254,0.34625836107439517
427531069,461755218,46.15344569027679,2.7692067414166073
427531069,461755220,36.965076609359414,6.653713789684694
427531071,461754911,7.700769986630868,0.613335662652016
427531071,3422923600,73.36080316373517,5.842895827200146
427531071,456036804,34.832807825599204,2.7742944285875475
427593065,427531052,36.61670136314464,2.9163744448522277
427593065,11006956795,58.6781943989391,10.562074991809038
